Month,DayofMonth,DayOfWeek,ArrDelay,DepDelay,Origin,Dest,Cancelled
10,12,1,21,3,PHX,LAX,0
10,13,2,21,-1,PHX,LAX,0
10,14,3,22,14,PHX,LAX,0
10,15,4,25,14,PHX,LAX,0
10,16,5,55,54,PHX,LAX,0
10,17,6,38,25,PHX,LAX,0
10,18,7,13,7,PHX,LAX,0
10,19,1,11,7,PHX,LAX,0
10,20,2,12,4,PHX,LAX,0
10,21,3,34,10,PHX,LAX,0
10,22,4,32,20,PHX,LAX,0
10,23,5,40,24,PHX,LAX,0
10,24,6,49,45,PHX,LAX,0
10,26,1,17,10,PHX,LAX,0
10,27,2,15,7,PHX,LAX,0
10,28,3,20,15,PHX,LAX,0
10,29,4,21,1,PHX,LAX,0
10,30,5,25,15,PHX,LAX,0
10,31,6,73,52,PHX,LAX,0
10,1,4,26,24,SFO,PDX,0
10,2,5,30,17,SFO,PDX,0
10,3,6,16,8,SFO,PDX,0
10,4,7,46,52,SFO,PDX,0
10,5,1,-1,4,SFO,PDX,0
10,6,2,NA,NA,SFO,PDX,1
10,7,3,45,38,SFO,PDX,0
10,9,5,91,86,SFO,PDX,0
10,11,7,33,20,SFO,PDX,0
10,12,1,NA,NA,SFO,PDX,1
10,13,2,33,18,SFO,PDX,0
10,14,3,25,27,SFO,PDX,0
10,15,4,60,51,SFO,PDX,0
10,16,5,60,49,SFO,PDX,0
10,17,6,50,36,SFO,PDX,0
10,18,7,8,1,SFO,PDX,0
10,19,1,19,2,SFO,PDX,0
10,20,2,50,54,SFO,PDX,0
10,21,3,14,21,SFO,PDX,0
10,22,4,36,39,SFO,PDX,0
10,23,5,66,59,SFO,PDX,0
10,24,6,54,36,SFO,PDX,0
10,25,7,52,35,SFO,PDX,0
10,26,1,61,35,SFO,PDX,0
10,1,4,-5,-1,FAT,LAX,0
10,2,5,-6,3,FAT,LAX,0
10,4,7,2,-1,FAT,LAX,0
10,5,1,-3,-1,FAT,LAX,0
10,6,2,36,39,FAT,LAX,0
10,7,3,14,14,FAT,LAX,0
10,8,4,19,14,FAT,LAX,0
10,9,5,19,23,FAT,LAX,0
10,11,7,-6,-1,FAT,LAX,0
10,12,1,25,23,FAT,LAX,0
10,13,2,18,21,FAT,LAX,0
10,14,3,-1,-1,FAT,LAX,0
10,15,4,29,20,FAT,LAX,0
10,16,5,64,66,FAT,LAX,0
10,18,7,3,1,FAT,LAX,0
10,19,1,20,15,FAT,LAX,0
10,20,2,-3,-2,FAT,LAX,0
10,21,3,28,28,FAT,LAX,0
10,22,4,60,28,FAT,LAX,0
10,25,7,-3,-3,FAT,LAX,0
10,26,1,14,12,FAT,LAX,0
10,27,2,25,26,FAT,LAX,0
10,28,3,-5,-2,FAT,LAX,0
10,29,4,8,9,FAT,LAX,0
10,30,5,2,6,FAT,LAX,0
10,28,3,-1,0,LAX,SAN,0
10,29,4,-1,4,LAX,SAN,0
10,30,5,-3,1,LAX,SAN,0
10,1,4,NA,NA,LAX,RNO,1
10,2,5,23,13,LAX,RNO,0
10,3,6,5,1,LAX,RNO,0
10,4,7,46,30,LAX,RNO,0
10,5,1,-4,0,LAX,RNO,0
10,8,4,47,33,LAX,RNO,0
10,10,6,4,3,LAX,RNO,0
10,11,7,69,69,LAX,RNO,0
10,12,1,4,1,LAX,RNO,0
10,13,2,2,1,LAX,RNO,0
10,14,3,15,7,LAX,RNO,0
10,15,4,44,41,LAX,RNO,0
10,16,5,45,25,LAX,RNO,0
10,17,6,6,-1,LAX,RNO,0
10,18,7,39,26,LAX,RNO,0
10,19,1,-5,-1,LAX,RNO,0
10,20,2,7,5,LAX,RNO,0
10,22,4,76,52,LAX,RNO,0
10,23,5,21,7,LAX,RNO,0
10,24,6,2,2,LAX,RNO,0
10,25,7,28,25,LAX,RNO,0
10,26,1,9,5,LAX,RNO,0
10,27,2,-1,4,LAX,RNO,0
10,28,3,59,63,LAX,SJC,0
10,29,4,25,26,LAX,SJC,0
10,30,5,5,12,LAX,SJC,0
10,31,6,66,7,LAX,SJC,0
10,1,4,10,-1,SJC,LAX,0
10,2,5,-1,-1,SJC,LAX,0
10,4,7,3,1,SJC,LAX,0
10,5,1,2,0,SJC,LAX,0
10,6,2,-1,-1,SJC,LAX,0
10,7,3,-2,0,SJC,LAX,0
10,8,4,11,0,SJC,LAX,0
10,9,5,15,11,SJC,LAX,0
10,11,7,18,-1,SJC,LAX,0
10,12,1,-5,0,SJC,LAX,0
10,13,2,-5,-1,SJC,LAX,0
10,14,3,0,-2,SJC,LAX,0
10,15,4,3,-1,SJC,LAX,0
10,16,5,64,26,SJC,LAX,0
10,18,7,-1,-1,SJC,LAX,0
10,19,1,0,2,SJC,LAX,0
10,20,2,5,1,SJC,LAX,0
10,21,3,0,0,SJC,LAX,0
10,22,4,31,21,SJC,LAX,0
10,23,5,47,43,SJC,LAX,0
10,25,7,11,13,SJC,LAX,0
10,26,1,0,0,SJC,LAX,0
10,27,2,8,0,SJC,LAX,0
10,28,3,6,0,SJC,LAX,0
10,30,5,8,-1,SJC,LAX,0
10,1,4,21,19,LGB,SFO,0
10,2,5,9,0,LGB,SFO,0
10,3,6,6,0,LGB,SFO,0
10,5,1,11,0,LGB,SFO,0
10,6,2,1,-1,LGB,SFO,0
10,8,4,25,20,LGB,SFO,0
10,9,5,14,1,LGB,SFO,0
10,10,6,2,0,LGB,SFO,0
10,12,1,30,24,LGB,SFO,0
10,13,2,40,22,LGB,SFO,0
10,14,3,50,30,LGB,SFO,0
10,15,4,36,28,LGB,SFO,0
10,16,5,25,16,LGB,SFO,0
10,17,6,15,16,LGB,SFO,0
10,19,1,36,32,LGB,SFO,0
10,20,2,29,21,LGB,SFO,0
10,21,3,4,-2,LGB,SFO,0
10,22,4,10,-1,LGB,SFO,0
10,23,5,7,0,LGB,SFO,0
10,24,6,34,37,LGB,SFO,0
10,26,1,6,0,LGB,SFO,0
10,27,2,10,-1,LGB,SFO,0
10,28,3,16,12,LGB,SFO,0
10,29,4,20,21,LGB,SFO,0
10,30,5,0,0,LGB,SFO,0
10,31,6,-7,0,LGB,SFO,0
10,28,3,12,6,SFO,EUG,0
10,29,4,5,3,SFO,EUG,0
10,30,5,-1,1,SFO,EUG,0
10,31,6,9,0,SFO,EUG,0
10,28,3,0,0,SJC,LAX,0
10,29,4,0,1,SJC,LAX,0
10,30,5,6,-1,SJC,LAX,0
10,31,6,15,0,SJC,LAX,0
10,28,3,49,31,LAS,LAX,0
10,29,4,23,19,LAS,LAX,0
10,30,5,11,10,LAS,LAX,0
10,31,6,40,35,LAS,LAX,0
10,2,5,22,22,LAX,SJC,0
10,4,7,29,23,LAX,SJC,0
10,6,2,8,5,LAX,SJC,0
10,7,3,7,4,LAX,SJC,0
10,8,4,32,28,LAX,SJC,0
10,9,5,47,46,LAX,SJC,0
10,11,7,29,26,LAX,SJC,0
10,13,2,19,17,LAX,SJC,0
10,14,3,3,-1,LAX,SJC,0
10,15,4,35,33,LAX,SJC,0
10,16,5,20,19,LAX,SJC,0
10,18,7,12,9,LAX,SJC,0
10,19,1,-1,2,LAX,SJC,0
10,20,2,11,12,LAX,SJC,0
10,21,3,2,1,LAX,SJC,0
10,23,5,45,35,LAX,SJC,0
10,25,7,13,11,LAX,SJC,0
10,26,1,-2,0,LAX,SJC,0
10,27,2,13,7,LAX,SJC,0
10,28,3,35,32,LAX,SJC,0
10,29,4,25,19,LAX,SJC,0
10,30,5,10,6,LAX,SJC,0
10,2,5,8,-1,OAK,LAX,0
10,4,7,29,29,OAK,LAX,0
10,9,5,54,35,OAK,LAX,0
10,11,7,7,0,OAK,LAX,0
10,16,5,17,-1,OAK,LAX,0
10,18,7,14,10,OAK,LAX,0
10,23,5,34,34,OAK,LAX,0
10,25,7,8,0,OAK,LAX,0
10,31,6,54,55,SJC,LAX,0
10,1,4,11,14,BUR,SFO,0
10,2,5,18,24,BUR,SFO,0
10,3,6,3,0,BUR,SFO,0
10,4,7,6,9,BUR,SFO,0
10,6,2,-5,1,BUR,SFO,0
10,8,4,39,31,BUR,SFO,0
10,9,5,27,30,BUR,SFO,0
10,10,6,-6,0,BUR,SFO,0
10,11,7,25,23,BUR,SFO,0
10,12,1,86,63,BUR,SFO,0
10,13,2,52,50,BUR,SFO,0
10,14,3,25,19,BUR,SFO,0
10,15,4,17,20,BUR,SFO,0
10,16,5,28,30,BUR,SFO,0
10,17,6,-6,-2,BUR,SFO,0
10,18,7,23,12,BUR,SFO,0
10,20,2,2,5,BUR,SFO,0
10,21,3,2,3,BUR,SFO,0
10,23,5,37,25,BUR,SFO,0
10,24,6,-4,-1,BUR,SFO,0
10,25,7,13,12,BUR,SFO,0
10,26,1,11,9,BUR,SFO,0
10,27,2,11,9,BUR,SFO,0
10,28,3,66,65,BUR,SFO,0
10,29,4,48,49,BUR,SFO,0
10,30,5,66,72,BUR,SFO,0
10,31,6,9,0,BUR,SFO,0
10,1,4,2,3,SFO,SEA,0
10,2,5,1,1,SFO,SEA,0
10,3,6,7,0,SFO,SEA,0
10,4,7,11,5,SFO,SEA,0
10,6,2,-7,1,SFO,SEA,0
10,8,4,32,29,SFO,SEA,0
10,9,5,31,24,SFO,SEA,0
10,10,6,-6,0,SFO,SEA,0
10,11,7,11,15,SFO,SEA,0
10,12,1,84,77,SFO,SEA,0
10,13,2,46,39,SFO,SEA,0
10,14,3,23,13,SFO,SEA,0
10,15,4,15,13,SFO,SEA,0
10,16,5,15,19,SFO,SEA,0
10,18,7,25,19,SFO,SEA,0
10,19,1,36,30,SFO,SEA,0
10,20,2,4,2,SFO,SEA,0
10,21,3,14,3,SFO,SEA,0
10,23,5,37,33,SFO,SEA,0
10,24,6,NA,455,SFO,SEA,0
10,26,1,20,12,SFO,SEA,0
10,28,3,60,60,SFO,SEA,0
10,29,4,62,53,SFO,SEA,0
10,30,5,55,56,SFO,SEA,0
10,31,6,1,3,SFO,SEA,0
10,30,5,-3,-1,OAK,LAX,0
10,1,4,-2,1,LAX,SJC,0
10,2,5,1,0,LAX,SJC,0
10,5,1,1,1,LAX,SJC,0
10,6,2,0,0,LAX,SJC,0
10,7,3,-1,7,LAX,SJC,0
10,8,4,26,26,LAX,SJC,0
10,9,5,13,10,LAX,SJC,0
10,11,7,-2,-1,LAX,SJC,0
10,13,2,5,1,LAX,SJC,0
10,14,3,1,1,LAX,SJC,0
10,15,4,12,2,LAX,SJC,0
10,18,7,1,4,LAX,SJC,0
10,19,1,22,23,LAX,SJC,0
10,20,2,3,2,LAX,SJC,0
10,22,4,1,2,LAX,SJC,0
10,23,5,17,7,LAX,SJC,0
10,25,7,16,15,LAX,SJC,0
10,26,1,9,6,LAX,SJC,0
10,27,2,8,8,LAX,SJC,0
10,28,3,0,3,LAX,SJC,0
10,29,4,13,2,LAX,SJC,0
10,1,4,NA,3,SFO,BUR,0
10,2,5,16,9,SFO,BUR,0
10,3,6,12,0,SFO,BUR,0
10,5,1,6,0,SFO,BUR,0
10,6,2,13,1,SFO,BUR,0
10,7,3,17,8,SFO,BUR,0
10,13,2,6,3,SFO,BUR,0
10,14,3,4,0,SFO,BUR,0
10,15,4,6,0,SFO,BUR,0
10,16,5,12,3,SFO,BUR,0
10,17,6,7,1,SFO,BUR,0
10,19,1,5,1,SFO,BUR,0
10,20,2,9,3,SFO,BUR,0
10,21,3,5,0,SFO,BUR,0
10,22,4,12,5,SFO,BUR,0
10,23,5,17,4,SFO,BUR,0
10,24,6,13,0,SFO,BUR,0
10,26,1,10,1,SFO,BUR,0
10,27,2,24,6,SFO,BUR,0
10,29,4,10,0,SFO,BUR,0
10,30,5,22,0,SFO,BUR,0
10,31,6,7,0,SFO,BUR,0
10,1,4,17,0,LAX,MRY,0
10,2,5,9,2,LAX,MRY,0
10,3,6,64,64,LAX,MRY,0
10,4,7,-5,0,LAX,MRY,0
10,5,1,-2,3,LAX,MRY,0
10,6,2,35,1,LAX,MRY,0
10,7,3,2,1,LAX,MRY,0
10,8,4,11,2,LAX,MRY,0
10,9,5,13,13,LAX,MRY,0
10,10,6,-3,0,LAX,MRY,0
10,11,7,-7,1,LAX,MRY,0
10,12,1,2,2,LAX,MRY,0
10,13,2,8,-1,LAX,MRY,0
10,14,3,8,-1,LAX,MRY,0
10,15,4,5,1,LAX,MRY,0
10,16,5,10,0,LAX,MRY,0
10,17,6,-1,4,LAX,MRY,0
10,18,7,-2,3,LAX,MRY,0
10,19,1,0,0,LAX,MRY,0
10,20,2,13,5,LAX,MRY,0
10,21,3,0,1,LAX,MRY,0
10,22,4,-3,0,LAX,MRY,0
10,24,6,-3,1,LAX,MRY,0
10,25,7,NA,0,LAX,MRY,0
10,26,1,-5,0,LAX,MRY,0
10,27,2,1,1,LAX,MRY,0
10,28,3,5,0,LAX,MRY,0
10,29,4,15,0,LAX,MRY,0
10,30,5,4,0,LAX,MRY,0
10,31,6,3,3,LAX,MRY,0
10,4,7,-1,-1,SAN,LAX,0
10,11,7,-1,-1,SAN,LAX,0
10,18,7,7,2,SAN,LAX,0
10,25,7,-1,-1,SAN,LAX,0
10,3,6,-2,-1,ABQ,LAX,0
10,10,6,5,0,ABQ,LAX,0
10,17,6,2,-1,ABQ,LAX,0
10,24,6,12,-1,ABQ,LAX,0
10,31,6,15,1,ABQ,LAX,0
10,1,4,20,17,LAX,SFO,0
10,3,6,14,14,LAX,SFO,0
10,5,1,-3,0,LAX,SFO,0
10,6,2,22,4,LAX,SFO,0
10,7,3,15,1,LAX,SFO,0
10,8,4,71,53,LAX,SFO,0
10,9,5,66,65,LAX,SFO,0
10,10,6,-6,1,LAX,SFO,0
10,11,7,39,30,LAX,SFO,0
10,12,1,70,50,LAX,SFO,0
10,13,2,11,4,LAX,SFO,0
10,14,3,16,9,LAX,SFO,0
10,15,4,12,8,LAX,SFO,0
10,16,5,50,27,LAX,SFO,0
10,17,6,15,7,LAX,SFO,0
10,19,1,-3,-1,LAX,SFO,0
10,20,2,11,4,LAX,SFO,0
10,21,3,10,7,LAX,SFO,0
10,22,4,121,81,LAX,SFO,0
10,23,5,97,87,LAX,SFO,0
10,24,6,-3,3,LAX,SFO,0
10,25,7,14,9,LAX,SFO,0
10,26,1,17,10,LAX,SFO,0
10,27,2,39,28,LAX,SFO,0
10,28,3,67,58,LAX,SFO,0
10,29,4,60,69,LAX,SFO,0
10,30,5,41,40,LAX,SFO,0
10,31,6,48,30,LAX,SFO,0
10,1,4,12,9,PSC,YKM,0
10,2,5,15,8,PSC,YKM,0
10,4,7,60,59,PSC,YKM,0
10,5,1,-5,-4,PSC,YKM,0
10,6,2,8,9,PSC,YKM,0
10,7,3,7,5,PSC,YKM,0
10,8,4,69,69,PSC,YKM,0
10,9,5,50,46,PSC,YKM,0
10,11,7,21,22,PSC,YKM,0
10,13,2,-1,-7,PSC,YKM,0
10,14,3,12,11,PSC,YKM,0
10,15,4,4,3,PSC,YKM,0
10,16,5,42,36,PSC,YKM,0
10,18,7,39,39,PSC,YKM,0
10,19,1,-7,-7,PSC,YKM,0
10,20,2,-3,-6,PSC,YKM,0
10,22,4,134,134,PSC,YKM,0
10,25,7,9,9,PSC,YKM,0
10,26,1,10,8,PSC,YKM,0
10,27,2,22,25,PSC,YKM,0
10,1,4,17,26,SFO,PSC,0
10,5,1,5,5,SFO,PSC,0
10,6,2,15,19,SFO,PSC,0
10,7,3,14,12,SFO,PSC,0
10,8,4,78,67,SFO,PSC,0
10,9,5,59,56,SFO,PSC,0
10,11,7,32,32,SFO,PSC,0
10,13,2,4,0,SFO,PSC,0
10,14,3,22,13,SFO,PSC,0
10,15,4,12,14,SFO,PSC,0
10,16,5,46,39,SFO,PSC,0
10,18,7,50,38,SFO,PSC,0
10,19,1,2,0,SFO,PSC,0
10,20,2,4,7,SFO,PSC,0
10,22,4,128,116,SFO,PSC,0
10,25,7,19,8,SFO,PSC,0
10,26,1,16,4,SFO,PSC,0
10,27,2,35,30,SFO,PSC,0
10,1,4,4,0,SFO,BUR,0
10,2,5,1,2,SFO,BUR,0
10,3,6,8,0,SFO,BUR,0
10,4,7,65,63,SFO,BUR,0
10,5,1,4,0,SFO,BUR,0
10,7,3,1,1,SFO,BUR,0
10,8,4,4,-1,SFO,BUR,0
10,9,5,64,67,SFO,BUR,0
10,10,6,11,0,SFO,BUR,0
10,11,7,112,105,SFO,BUR,0
10,12,1,18,21,SFO,BUR,0
10,13,2,-2,0,SFO,BUR,0
10,14,3,-3,-1,SFO,BUR,0
10,15,4,12,5,SFO,BUR,0
10,16,5,52,49,SFO,BUR,0
10,17,6,17,10,SFO,BUR,0
10,18,7,21,15,SFO,BUR,0
10,19,1,NA,NA,SFO,BUR,1
10,20,2,6,4,SFO,BUR,0
10,21,3,-2,-1,SFO,BUR,0
10,22,4,194,178,SFO,BUR,0
10,23,5,42,39,SFO,BUR,0
10,24,6,12,0,SFO,BUR,0
10,25,7,27,15,SFO,BUR,0
10,26,1,8,0,SFO,BUR,0
10,28,3,NA,NA,SFO,BUR,1
10,29,4,NA,NA,SFO,BUR,1
10,30,5,9,1,SFO,BUR,0
10,31,6,3,-1,SFO,BUR,0
10,1,4,-3,-1,BUR,SFO,0
10,2,5,-4,-2,BUR,SFO,0
10,3,6,70,55,BUR,SFO,0
10,4,7,51,56,BUR,SFO,0
10,6,2,-7,-1,BUR,SFO,0
10,7,3,2,-1,BUR,SFO,0
10,8,4,10,6,BUR,SFO,0
10,9,5,62,52,BUR,SFO,0
10,10,6,-3,-1,BUR,SFO,0
10,11,7,-7,-1,BUR,SFO,0
10,12,1,34,27,BUR,SFO,0
10,13,2,21,26,BUR,SFO,0
10,14,3,45,35,BUR,SFO,0
10,15,4,46,45,BUR,SFO,0
10,16,5,18,7,BUR,SFO,0
10,17,6,2,1,BUR,SFO,0
10,18,7,9,10,BUR,SFO,0
10,19,1,8,11,BUR,SFO,0
10,20,2,28,15,BUR,SFO,0
10,21,3,-6,-1,BUR,SFO,0
10,22,4,1,6,BUR,SFO,0
10,23,5,55,40,BUR,SFO,0
10,24,6,0,0,BUR,SFO,0
10,25,7,19,6,BUR,SFO,0
10,26,1,3,7,BUR,SFO,0
10,27,2,1,8,BUR,SFO,0
10,29,4,59,44,BUR,SFO,0
10,30,5,8,13,BUR,SFO,0
10,31,6,1,-1,BUR,SFO,0
10,1,4,-3,0,LAS,BUR,0
10,2,5,-2,-1,LAS,BUR,0
10,3,6,6,-1,LAS,BUR,0
10,4,7,-6,-5,LAS,BUR,0
10,6,2,2,-1,LAS,BUR,0
10,7,3,2,-1,LAS,BUR,0
10,8,4,4,0,LAS,BUR,0
10,9,5,11,-1,LAS,BUR,0
10,10,6,0,-1,LAS,BUR,0
10,11,7,10,1,LAS,BUR,0
10,12,1,11,1,LAS,BUR,0
10,13,2,13,-1,LAS,BUR,0
10,14,3,17,2,LAS,BUR,0
10,16,5,11,0,LAS,BUR,0
10,17,6,7,0,LAS,BUR,0
10,18,7,21,2,LAS,BUR,0
10,19,1,6,0,LAS,BUR,0
10,20,2,34,28,LAS,BUR,0
10,21,3,2,0,LAS,BUR,0
10,22,4,2,-1,LAS,BUR,0
10,23,5,8,0,LAS,BUR,0
10,24,6,9,-1,LAS,BUR,0
10,25,7,11,11,LAS,BUR,0
10,26,1,2,-1,LAS,BUR,0
10,27,2,-1,0,LAS,BUR,0
10,1,4,17,14,SFO,LAX,0
10,2,5,-1,1,SFO,LAX,0
10,4,7,10,6,SFO,LAX,0
10,5,1,12,6,SFO,LAX,0
10,6,2,11,7,SFO,LAX,0
10,9,5,3,0,SFO,LAX,0
10,11,7,28,18,SFO,LAX,0
10,13,2,30,24,SFO,LAX,0
10,14,3,1,0,SFO,LAX,0
10,15,4,7,2,SFO,LAX,0
10,16,5,6,-1,SFO,LAX,0
10,18,7,14,6,SFO,LAX,0
10,19,1,8,2,SFO,LAX,0
10,20,2,-1,1,SFO,LAX,0
10,21,3,4,0,SFO,LAX,0
10,22,4,71,68,SFO,LAX,0
10,23,5,47,45,SFO,LAX,0
10,26,1,9,1,SFO,LAX,0
10,28,3,51,37,SFO,LAX,0
10,30,5,10,0,SFO,LAX,0
10,31,6,36,32,LAX,OAK,0
10,1,4,9,2,LAX,RNO,0
10,2,5,4,1,LAX,RNO,0
10,5,1,1,1,LAX,RNO,0
10,6,2,-2,4,LAX,RNO,0
10,7,3,9,3,LAX,RNO,0
10,8,4,11,3,LAX,RNO,0
10,11,7,141,129,LAX,RNO,0
10,12,1,2,0,LAX,RNO,0
10,13,2,5,0,LAX,RNO,0
10,14,3,11,4,LAX,RNO,0
10,15,4,10,2,LAX,RNO,0
10,16,5,38,34,LAX,RNO,0
10,18,7,4,1,LAX,RNO,0
10,20,2,-2,0,LAX,RNO,0
10,21,3,5,-1,LAX,RNO,0
10,22,4,33,31,LAX,RNO,0
10,23,5,5,2,LAX,RNO,0
10,25,7,5,1,LAX,RNO,0
10,27,2,2,1,LAX,RNO,0
10,1,4,32,21,EUG,SFO,0
10,2,5,13,8,EUG,SFO,0
10,3,6,61,59,EUG,SFO,0
10,4,7,64,55,EUG,SFO,0
10,5,1,7,0,EUG,SFO,0
10,6,2,NA,NA,EUG,SFO,1
10,7,3,36,35,EUG,SFO,0
10,8,4,26,19,EUG,SFO,0
10,9,5,64,52,EUG,SFO,0
10,10,6,11,3,EUG,SFO,0
10,11,7,-2,-3,EUG,SFO,0
10,12,1,42,36,EUG,SFO,0
10,13,2,73,47,EUG,SFO,0
10,14,3,63,53,EUG,SFO,0
10,15,4,55,43,EUG,SFO,0
10,16,5,46,39,EUG,SFO,0
10,17,6,44,40,EUG,SFO,0
10,18,7,-2,-1,EUG,SFO,0
10,19,1,49,35,EUG,SFO,0
10,20,2,58,18,EUG,SFO,0
10,21,3,6,-3,EUG,SFO,0
10,22,4,44,19,EUG,SFO,0
10,23,5,59,23,EUG,SFO,0
10,24,6,27,26,EUG,SFO,0
10,25,7,24,28,EUG,SFO,0
10,26,1,28,19,EUG,SFO,0
10,27,2,38,32,EUG,SFO,0
10,28,3,60,50,EUG,SFO,0
10,29,4,43,45,EUG,SFO,0
10,30,5,12,9,EUG,SFO,0
10,31,6,20,5,EUG,SFO,0
10,29,4,15,1,LAS,LAX,0
10,30,5,-5,-2,LAS,LAX,0
10,1,4,16,6,LAX,TUS,0
10,2,5,11,1,LAX,TUS,0
10,4,7,7,0,LAX,TUS,0
10,5,1,20,1,LAX,TUS,0
10,6,2,23,12,LAX,TUS,0
10,7,3,31,10,LAX,TUS,0
10,8,4,14,7,LAX,TUS,0
10,9,5,25,17,LAX,TUS,0
10,11,7,6,1,LAX,TUS,0
10,12,1,78,45,LAX,TUS,0
10,13,2,19,9,LAX,TUS,0
10,15,4,32,26,LAX,TUS,0
10,16,5,63,56,LAX,TUS,0
10,18,7,12,-1,LAX,TUS,0
10,19,1,25,15,LAX,TUS,0
10,20,2,11,5,LAX,TUS,0
10,21,3,20,4,LAX,TUS,0
10,22,4,25,20,LAX,TUS,0
10,23,5,10,0,LAX,TUS,0
10,25,7,13,13,LAX,TUS,0
10,26,1,7,4,LAX,TUS,0
10,27,2,7,-1,LAX,TUS,0
10,29,4,93,61,LAX,TUS,0
10,30,5,5,2,LAX,TUS,0
10,1,4,NA,NA,SFO,LAX,1
10,2,5,8,9,SFO,LAX,0
10,5,1,6,-1,SFO,LAX,0
10,6,2,15,8,SFO,LAX,0
10,7,3,17,13,SFO,LAX,0
10,8,4,13,5,SFO,LAX,0
10,9,5,29,24,SFO,LAX,0
10,12,1,49,44,SFO,LAX,0
10,13,2,2,4,SFO,LAX,0
10,15,4,29,16,SFO,LAX,0
10,16,5,60,62,SFO,LAX,0
10,19,1,18,7,SFO,LAX,0
10,20,2,13,11,SFO,LAX,0
10,21,3,16,-1,SFO,LAX,0
10,22,4,28,26,SFO,LAX,0
10,23,5,10,1,SFO,LAX,0
10,26,1,6,1,SFO,LAX,0
10,28,3,36,21,SFO,LAX,0
10,29,4,69,66,SFO,LAX,0
10,30,5,8,0,SFO,LAX,0
10,1,4,5,0,LAS,LAX,0
10,2,5,6,0,LAS,LAX,0
10,4,7,10,5,LAS,LAX,0
10,5,1,6,3,LAS,LAX,0
10,6,2,11,0,LAS,LAX,0
10,7,3,4,0,LAS,LAX,0
10,8,4,16,10,LAS,LAX,0
10,9,5,110,104,LAS,LAX,0
10,12,1,11,4,LAS,LAX,0
10,13,2,3,0,LAS,LAX,0
10,14,3,2,-1,LAS,LAX,0
10,15,4,23,11,LAS,LAX,0
10,16,5,15,6,LAS,LAX,0
10,18,7,12,6,LAS,LAX,0
10,19,1,5,-1,LAS,LAX,0
10,20,2,4,0,LAS,LAX,0
10,21,3,8,-1,LAS,LAX,0
10,22,4,89,76,LAS,LAX,0
10,23,5,30,22,LAS,LAX,0
10,25,7,7,3,LAS,LAX,0
10,26,1,9,8,LAS,LAX,0
10,27,2,8,0,LAS,LAX,0
10,1,4,2,0,LAX,SFO,0
10,2,5,43,0,LAX,SFO,0
10,4,7,8,1,LAX,SFO,0
10,5,1,12,11,LAX,SFO,0
10,8,4,-1,0,LAX,SFO,0
10,9,5,99,95,LAX,SFO,0
10,12,1,17,9,LAX,SFO,0
10,13,2,4,-1,LAX,SFO,0
10,14,3,8,4,LAX,SFO,0
10,15,4,18,8,LAX,SFO,0
10,16,5,25,23,LAX,SFO,0
10,18,7,4,0,LAX,SFO,0
10,19,1,60,1,LAX,SFO,0
10,20,2,10,3,LAX,SFO,0
10,21,3,4,0,LAX,SFO,0
10,22,4,86,73,LAX,SFO,0
10,23,5,12,12,LAX,SFO,0
10,25,7,6,3,LAX,SFO,0
10,26,1,1,0,LAX,SFO,0
10,27,2,7,1,LAX,SFO,0
10,28,3,56,63,LAX,SFO,0
10,30,5,-3,5,LAX,SFO,0
10,28,3,102,89,TUS,LAX,0
10,29,4,31,20,TUS,LAX,0
10,30,5,34,35,TUS,LAX,0
10,1,4,8,5,MRY,LAX,0
10,2,5,11,9,MRY,LAX,0
10,4,7,0,-2,MRY,LAX,0
10,5,1,56,51,MRY,LAX,0
10,6,2,NA,NA,MRY,LAX,1
10,7,3,6,0,MRY,LAX,0
10,8,4,9,7,MRY,LAX,0
10,9,5,27,1,MRY,LAX,0
10,11,7,4,-1,MRY,LAX,0
10,13,2,6,-1,MRY,LAX,0
10,14,3,28,-1,MRY,LAX,0
10,15,4,38,32,MRY,LAX,0
10,16,5,61,50,MRY,LAX,0
10,18,7,8,2,MRY,LAX,0
10,19,1,4,-1,MRY,LAX,0
10,20,2,4,-2,MRY,LAX,0
10,21,3,10,-2,MRY,LAX,0
10,22,4,17,0,MRY,LAX,0
10,23,5,18,10,MRY,LAX,0
10,26,1,-1,-1,MRY,LAX,0
10,27,2,7,0,MRY,LAX,0
10,28,3,7,-1,MRY,LAX,0
10,29,4,-7,-1,MRY,LAX,0
10,30,5,8,3,MRY,LAX,0
10,1,4,14,5,LAX,SFO,0
10,2,5,6,0,LAX,SFO,0
10,3,6,-3,1,LAX,SFO,0
10,4,7,-4,0,LAX,SFO,0
10,5,1,8,1,LAX,SFO,0
10,7,3,5,2,LAX,SFO,0
10,8,4,6,2,LAX,SFO,0
10,9,5,0,-1,LAX,SFO,0
10,10,6,11,1,LAX,SFO,0
10,11,7,0,3,LAX,SFO,0
10,12,1,7,1,LAX,SFO,0
10,13,2,2,0,LAX,SFO,0
10,14,3,5,0,LAX,SFO,0
10,15,4,1,1,LAX,SFO,0
10,16,5,28,30,LAX,SFO,0
10,17,6,-1,1,LAX,SFO,0
10,18,7,0,1,LAX,SFO,0
10,19,1,8,1,LAX,SFO,0
10,20,2,-2,-1,LAX,SFO,0
10,21,3,3,2,LAX,SFO,0
10,22,4,15,10,LAX,SFO,0
10,23,5,7,9,LAX,SFO,0
10,24,6,-56,1,LAX,SFO,0
